Acido fijo; Acido volatil;Acido citrico;azucar residual;Cloruros;Libre dioxido de azufre;dioxido de sulfuro total ;densidad;pH;sulfatos;alcohol;Calidad
67;31;32;145;38;6;79;99412;314;34;125;5
76;27;29;25;59;37;115;99328;309;37;98;5
76;27;29;25;59;37;115;99328;309;37;98;5
71;38;4;22;42;54;201;99177;303;5;114;5
63;32;32;15;3;24;101;98923;321;42;13;5
64;15;29;18;44;21;115;99166;31;38;102;5
61;22;31;14;39;40;129;99193;345;59;109;5
64;15;29;18;44;21;115;99166;31;38;102;5
78;25;37;1;43;10;80;99128;308;38;114;5
78;25;37;1;43;10;80;99128;308;38;114;5
51;21;28;14;47;48;148;99168;35;49;104;5
75;29;36;157;5;29;124;9968;306;54;104;5
66;17;28;18;42;62;178;99204;315;42;102;5
64;24;29;1;38;18;122;9906;33;42;115;5
65;26;32;665;59;34;104;99254;318;42;111;5
65;25;45;78;48;52;188;99576;32;53;91;5
66;26;46;78;47;48;186;9958;32;54;91;5
88;19;3;5;28;34;120;99242;294;47;112;5
88;27;25;5;24;52;99;9925;287;49;114;5
71;18;39;145;51;48;156;99947;335;78;91;5
71;18;39;145;51;48;156;99947;335;78;91;5
78;29;29;315;44;41;117;99153;324;35;115;5
67;3;44;185;57;65;224;99956;311;53;91;5
68;17;32;14;4;35;106;99026;316;66;12;5
71;25;28;12;4;31;111;99174;318;53;111;5
67;3;44;1875;57;65;224;99956;311;53;91;5
8;24;48;68;47;13;134;99616;323;7;10;5
58;54;0;14;33;40;107;98918;326;35;124;5
6;39;13;12;42;60;172;99114;306;52;106;5
69;29;41;78;46;52;171;99537;312;51;96;5
66;24;27;103;47;54;219;99742;304;45;88;5
58;22;3;11;47;36;131;992;326;45;104;5
67;29;45;143;54;30;181;99869;314;57;91;5
67;29;45;143;54;30;181;99869;314;57;91;5
75;2;41;12;5;26;131;99133;319;52;111;5
72;31;35;72;46;45;178;9955;314;53;97;5
72;31;35;72;46;45;178;9955;314;53;97;5
62;27;47;12;146;28;105;99224;323;51;101;5
7;48;12;45;5;23;86;99398;286;35;9;5
7;48;12;45;5;23;86;99398;286;35;9;5
74;28;36;146;48;35;161;9968;314;56;106;5
75;3;21;655;26;33;143;99244;292;35;111;5
64;28;36;13;53;28;186;99211;331;45;108;5
77;32;61;118;41;66;188;99794;3;54;93;5
7;29;33;9;41;20;117;99048;321;5;114;5
77;32;61;118;41;66;188;99794;3;54;93;5
7;29;33;9;41;20;117;99048;321;5;114;5
73;31;25;665;32;30;138;99244;29;37;111;5
65;27;26;11;3;2;82;99402;307;36;112;5
66;34;2;1;53;26;112;99336;332;55;91;5
76;3;37;16;87;27;177;99438;309;5;98;5
6;16;27;12;3;39;98;99402;315;34;108;5
76;3;37;16;87;27;177;99438;309;5;98;5
7;3;27;15;76;24;145;99344;31;52;101;5
77;35;46;118;88;61;183;99786;286;47;9;5
67;31;9;14;39;53;141;99206;312;44;101;5
47;67;9;1;2;5;9;98722;33;34;136;5
66;28;23;104;49;45;190;99754;312;51;88;5
68;22;26;12;41;29;182;99104;304;35;112;5
77;3;23;2;68;28;138;99382;311;62;98;5
77;31;23;2;69;29;134;99382;311;62;98;5
75;28;41;13;44;11;126;99293;328;45;103;5
75;28;41;13;44;11;126;99293;328;45;103;5
6;21;29;131;42;28;125;99936;339;45;86;5
74;27;28;18;4;45;121;99043;302;4;119;5
62;24;25;125;55;47;134;99758;33;51;9;5
55;17;23;29;39;10;108;99243;328;5;10;5
65;26;34;14;4;25;184;99216;329;46;107;5
66;27;33;14;42;24;183;99215;329;46;107;5
55;17;23;29;39;10;108;99243;328;5;10;5
65;26;34;14;4;25;184;99216;329;46;107;5
66;27;33;14;42;24;183;99215;329;46;107;5
74;2;35;61;25;10;40;99244;279;52;109;5
67;39;24;27;17;22;80;99084;303;37;115;5
5;61;12;13;9;65;100;9874;326;37;135;5
67;42;39;121;4;61;248;99794;331;58;97;5
69;33;31;77;4;29;135;99226;311;57;123;5
67;42;39;121;4;61;248;99794;331;58;97;5
74;29;48;128;37;615;182;99808;302;34;88;5
55;24;45;17;46;22;113;99224;322;48;10;5
7;39;21;107;98;13;91;99657;303;47;93;5
79;21;39;2;57;21;138;99176;305;52;109;5
7;3;28;22;42;21;177;99166;32;57;114;5
81;2;3;13;36;7;49;99242;299;73;103;5
79;21;39;2;57;21;138;99176;305;52;109;5
81;2;3;13;36;7;49;99242;299;73;103;5
7;39;21;107;98;13;91;99657;303;47;93;5
68;21;62;64;41;7;113;99358;296;59;102;5
72;28;38;2;52;23;156;9912;313;52;111;5
79;21;39;2;57;21;138;99176;305;52;109;5
7;3;28;22;42;21;177;99166;32;57;114;5
74;34;28;121;49;31;149;99677;322;49;103;5
68;41;3;88;45;28;131;9953;312;59;99;5
63;3;2;37;39;34;132;99158;3;38;107;5
51;23;18;1;53;13;99;98956;322;39;115;5
68;31;19;35;86;30;130;993;283;44;96;5
68;31;19;35;86;30;130;993;283;44;96;5
62;31;23;33;52;34;113;99429;316;48;84;5
62;31;23;33;52;34;113;99429;316;48;84;5
64;32;23;162;55;36;176;9986;326;54;91;5
64;32;23;162;55;36;176;9986;326;54;91;5
82;31;43;7;47;18;87;99628;323;64;106;5
76;37;51;117;94;58;181;99776;291;51;9;5
67;26;51;8;62;50;194;99545;313;5;96;5
61;22;28;1655;59;54;135;99665;32;38;105;5
71;28;31;15;53;20;98;99069;315;5;114;5
71;2;37;15;49;28;129;99226;315;52;108;5
71;2;37;15;49;28;129;99226;315;52;108;5
6;21;3;87;36;47;127;99368;318;39;106;5
6;21;3;87;36;47;127;99368;318;39;106;5
73;36;34;148;57;46;173;99751;314;57;102;5
86;31;3;9;45;16;109;99249;295;39;101;5
86;31;3;9;45;16;109;99249;295;39;101;5
86;22;33;12;31;38;95;99239;283;31;103;5
65;22;31;39;46;17;106;99098;315;31;115;5
66;32;47;156;63;27;173;99872;318;56;9;5
66;32;47;156;63;27;173;99872;318;56;9;5
65;36;36;67;185;515;151;99528;317;42;93;5
69;4;37;89;53;36;148;996;316;5;93;5
49;345;34;1;68;32;143;99138;324;4;101;5
57;14;3;54;45;26;105;99469;332;45;93;5
69;4;37;89;53;36;148;996;316;5;93;5
49;345;34;1;68;32;143;99138;324;4;101;5
63;33;2;179;66;36;161;9991;314;51;88;5
63;33;2;179;66;36;161;9991;314;51;88;5
54;24;18;23;5;22;145;99207;324;46;103;5
77;31;36;43;26;15;87;99152;311;48;12;5
76;39;46;117;84;55;170;99773;291;51;9;5
75;35;48;124;56;61;1765;99803;297;52;88;5
61;22;25;121;35;54;135;99481;321;4;107;5
8;37;31;47;38;3;127;99186;29;72;121;5
62;32;12;48;54;6;97;99424;316;5;93;5
62;32;12;48;54;6;97;99424;316;5;93;5
64;26;26;11;52;22;176;99304;309;54;93;5
69;19;38;115;23;30;105;99047;311;38;114;5
73;33;22;14;41;40;177;99287;314;48;99;5
73;34;22;14;44;43;176;99286;314;46;99;5
62;24;22;79;53;45;149;99545;323;52;93;5
62;24;22;79;53;45;149;99545;323;52;93;5
65;43;18;1315;32;25;131;99565;323;51;107;5
64;41;1;61;48;20;70;99362;319;42;10;5
64;41;1;61;48;20;70;99362;319;42;10;5
61;17;21;19;9;44;130;99255;307;41;97;5
55;28;21;16;32;23;85;99027;342;42;125;5
69;38;28;83;62;22;166;99506;316;72;106;5
61;28;27;8;48;41;162;99498;321;51;99;5
65;36;16;13;54;11;107;99398;319;39;85;5
74;37;26;96;5;33;134;99608;313;46;104;5
62;3;32;12;52;32;185;99266;328;44;101;5
66;21;34;56;46;30;140;99299;322;38;11;5
69;37;23;95;57;54;166;99568;323;42;10;5
69;37;23;95;57;54;166;99568;323;42;10;5
53;23;56;9;41;46;141;99119;316;62;97;5
76;4;27;12;53;23;193;99164;322;38;116;5
74;28;5;121;49;48;122;9973;301;44;9;5
63;17;23;57;48;44;147;99382;308;54;10;5
63;18;22;56;47;45;147;99383;309;54;10;5
67;31;34;68;59;51;215;99538;333;56;103;5
66;33;32;156;54;62;227;99734;325;56;104;5
74;31;26;86;48;47;206;9964;326;36;91;5
74;31;26;86;48;47;206;9964;326;36;91;5
59;26;24;24;46;27;132;99234;363;73;113;5
74;31;26;86;48;47;206;9964;326;36;91;5
62;32;5;65;48;61;186;9948;319;45;96;5
63;34;52;63;47;63;186;99481;318;44;96;5
72;26;38;15;61;12;120;99192;318;46;104;5
7;31;35;16;63;13;119;99184;322;5;107;5
66;22;37;16;4;31;101;99009;315;66;12;5
71;34;86;14;174;36;99;99288;292;5;93;5
76;27;32;12;43;23;72;99236;306;68;105;5
64;21;21;51;97;21;105;9939;307;46;96;5
78;27;35;12;5;36;140;99138;309;45;112;5
63;3;48;74;53;34;149;99472;318;53;98;5
79;36;53;129;49;63;139;99792;294;45;91;5
62;3;32;13;54;27;183;99266;33;43;101;5
62;345;27;101;56;38;187;99486;331;56;106;5
75;23;3;12;3;27;80;99192;305;68;105;5
75;29;24;99;58;25;115;99567;315;46;109;5
58;32;23;15;33;39;121;9887;296;35;12;5
72;22;35;55;54;37;183;99474;308;5;103;5
57;26;24;178;59;23;124;99773;33;5;101;5
57;26;24;178;59;23;124;99773;33;5;101;5
76;28;17;16;46;28;117;99288;308;43;10;5
57;26;24;178;59;23;124;99773;33;5;101;5
74;22;28;9;46;22;121;99468;31;55;108;5
71;23;28;19;46;33;103;98997;312;31;12;5
64;42;19;93;43;28;145;99433;323;53;1098;5
73;28;35;16;54;31;148;99178;318;47;107;5
73;28;35;16;54;31;148;99178;318;47;107;5
63;19;33;101;63;63;133;99561;286;41;91;5
65;22;19;45;96;16;115;9937;302;44;96;5
7;23;28;27;53;16;92;99372;318;56;93;5
65;315;2;66;41;9;126;99494;294;51;88;5
74;27;26;118;53;55;173;99699;311;6;98;5
74;27;26;118;53;55;173;99699;311;6;98;5
74;27;26;118;53;55;173;99699;311;6;98;5
74;27;26;118;53;55;173;99699;311;6;98;5
63;305;22;16;61;26;141;99824;308;5;91;5
57;24;47;63;69;35;182;99391;311;46;975;5
63;32;26;123;44;24;205;99611;311;58;99;5
81;36;59;136;51;60;134;99886;296;39;87;5
61;21;19;14;46;51;131;99184;322;39;105;5
72;47;16;59;48;14;125;99428;309;49;98;5
67;34;31;164;51;20;146;99834;306;54;91;5
67;34;31;164;51;20;146;99834;306;54;91;5
72;47;16;59;48;14;125;99428;309;49;98;5
73;3;25;25;45;32;122;99329;318;54;103;5
63;39;22;28;48;53;173;99304;324;45;98;5
6;28;29;193;51;36;174;99911;314;5;9;5
6;28;29;193;51;36;174;99911;314;5;9;5
6;28;29;193;51;36;174;99911;314;5;9;5
59;22;18;64;41;28;120;99403;327;5;99;5
66;26;56;154;53;32;141;9981;311;49;93;5
66;26;56;154;53;32;141;9981;311;49;93;5
62;32;24;41;51;34;149;99306;336;52;11;5
63;25;27;66;54;40;158;99378;32;48;103;5
7;28;28;14;39;12;83;99173;318;65;111;5
71;36;2;16;271;24;140;99356;311;63;98;5
64;32;26;79;5;53;180;99514;314;5;96;5
64;32;26;79;5;53;180;99514;314;5;96;5
6;555;26;45;53;17;126;9943;324;46;91;5
59;22;45;226;12;55;122;99636;31;35;128;5
64;32;26;79;5;53;180;99514;314;5;96;5
58;555;26;45;53;17;126;9943;324;46;91;5
63;29;3;81;212;60;150;9958;31;4;93;5
68;2;25;62;52;22;106;9935;309;54;108;5
65;32;23;85;51;20;138;9943;303;42;107;5
64;28;23;6;51;50;162;994;315;52;102;5
61;4;18;9;51;285;259;9964;319;5;88;5
58;31;31;75;52;55;230;9949;319;46;98;5
63;36;2;2;48;48;191;9929;317;51;96;5
67;18;25;143;48;79;149;9975;312;37;97;5
61;25;18;105;49;41;124;9963;314;35;105;5
83;18;37;12;49;6;94;9937;318;52;101;5
83;14;36;88;26;13;60;9956;313;35;1105;5
69;28;37;91;37;16;76;9948;305;54;111;5
69;28;37;91;37;16;76;9948;305;54;111;5
64;46;22;147;47;51;183;998275;339;6;105;5
69;28;37;91;37;16;76;9948;305;54;111;5
68;45;3;118;94;23;97;997;309;44;96;5
61;2;4;19;28;32;138;9914;326;72;117;5
58;28;66;91;39;26;159;9965;366;55;108;5
86;36;26;111;3;435;171;9948;303;49;12;5
58;28;66;91;39;26;159;9965;366;55;108;5
59;3;29;11;36;23;56;9904;319;38;113;5
64;3;33;52;5;30;137;99304;326;58;111;5
69;29;32;58;4;16;112;993;304;58;112;5
59;42;36;24;34;19;77;99184;325;48;109;5
58;34;21;72;41;48;146;99441;316;49;98;5
58;27;2;73;4;42;145;99442;315;48;98;5
73;28;37;12;39;26;99;99198;301;62;108;5
64;62;12;47;6;33;196;99556;322;48;89;5
83;49;23;665;34;6;158;99344;305;48;112;5
65;51;25;17;48;39;177;99212;328;57;106;5
67;61;21;165;117;40;240;9938;311;57;93;5
57;695;6;68;42;9;84;99432;344;44;102;5
56;695;6;68;42;9;84;99432;344;44;102;5
61;38;47;14;51;59;210;99309;324;5;96;5
8;23;41;11;48;35;150;99168;309;47;112;5
64;31;53;88;57;36;221;99642;317;44;91;5
59;44;33;12;49;12;117;99134;346;44;115;5
47;335;14;13;36;69;168;99212;347;46;105;5
72;26;32;104;62;23;114;9966;323;49;105;5
6;36;32;11;53;26;173;99414;338;54;88;5
68;3;33;128;41;60;168;99659;31;56;98;5
68;3;33;128;41;60;168;99659;31;56;98;5
66;27;32;13;44;18;93;99044;311;56;1225;5
68;32;43;16;5;4;65;99346;327;47;107;5
79;3;6;185;48;13;106;99331;324;49;1185;5
6;32;46;15;5;56;189;99308;324;49;96;5
6;14;37;12;32;63;148;99185;332;44;112;5
5;24;19;5;43;17;101;99438;367;57;10;5
61;34;24;1835;5;33;184;99943;312;61;93;5
6;14;37;12;32;63;148;99185;332;44;112;5
64;28;45;86;57;47;223;99654;316;51;91;5
58;3;9;63;42;36;138;99382;315;48;97;5
56;3;1;64;43;34;142;99382;314;48;98;5
64;31;31;129;45;55;161;99546;302;59;102;5
64;31;31;129;45;55;161;99546;302;59;102;5
59;32;19;145;42;37;115;99684;316;43;103;5
73;35;67;83;53;10;100;9959;319;5;109;5
54;375;4;33;54;29;147;99482;342;52;91;5
58;36;5;1;127;63;178;99212;31;45;97;5
58;36;5;1;127;63;178;99212;31;45;97;5
59;32;26;15;57;17;141;9917;324;36;107;5
67;5;36;115;96;18;92;99642;311;49;96;5
56;34;25;25;46;47;182;99093;321;4;113;5
64;33;44;89;55;52;164;99488;31;48;96;5
64;33;44;89;55;52;164;99488;31;48;96;5
62;23;38;16;44;12;113;99176;33;73;114;5
52;25;23;14;47;20;77;99001;332;62;114;5
64;35;51;78;55;53;177;99502;312;45;96;5
6;42;41;124;32;50;179;99622;314;6;97;5
59;54;0;8;32;12;82;99286;325;36;88;5
55;32;13;13;37;45;156;99184;326;38;107;5
65;33;38;83;48;68;174;99492;314;5;96;5
65;23;38;13;32;29;112;99298;329;54;97;5
66;32;36;8;47;57;168;9949;315;46;96;5
72;31;5;133;56;68;195;9982;301;47;92;5
72;31;5;133;56;68;195;9982;301;47;92;5
73;32;48;133;6;57;196;9982;304;5;92;5
66;24;27;158;35;46;188;9982;324;51;92;5
71;34;15;12;53;61;183;9936;309;43;92;5
7;16;32;83;45;38;126;9958;321;34;92;5
7;16;32;83;45;38;126;9958;321;34;92;5
61;35;7;14;69;22;108;9934;323;52;92;5
62;35;4;12;6;23;108;9934;326;54;92;5
67;47;34;89;43;31;172;9964;322;6;92;5
67;47;34;89;43;31;172;9964;322;6;92;5
74;28;25;119;53;25;148;9976;31;62;92;5
62;47;21;1;44;13;98;99345;314;46;92;5
69;38;25;98;4;28;191;9971;328;61;92;5
69;38;25;98;4;28;191;9971;328;61;92;5
67;5;63;134;78;81;238;9988;308;44;92;5
58;29;5;8;38;11;30;9924;336;35;92;5
56;29;5;8;38;11;30;9924;336;35;92;5
76;3;25;43;54;22;111;9956;312;49;92;5
68;37;47;112;71;44;136;9968;298;88;92;5
83;4;38;11;38;15;75;9934;303;43;92;5
98;44;4;28;36;35;167;9956;297;39;92;5
8;61;38;121;301;24;220;9993;294;48;92;5
7;16;73;1;138;58;150;9936;308;3;92;5
69;34;74;112;69;44;150;9968;3;81;92;5
66;3;24;12;34;17;121;9933;313;36;92;5
66;3;24;12;34;17;121;9933;313;36;92;5
76;18;49;1805;46;36;158;9996;306;41;92;5
76;47;49;13;239;42;220;9988;296;51;92;5
58;15;49;11;48;21;98;9929;319;48;92;5
66;31;38;1605;58;16;165;9997;338;6;92;5
77;3;42;143;45;45;213;9991;318;63;92;5
77;3;42;143;45;45;213;9991;318;63;92;5
77;3;42;143;45;45;213;9991;318;63;92;5
77;3;42;143;45;45;213;9991;318;63;92;5
66;25;36;81;45;54;180;9958;308;42;92;5
66;25;36;81;45;54;180;9958;308;42;92;5
72;47;65;83;83;27;182;9964;3;35;92;5
76;2;26;45;86;37;133;9963;315;42;92;5
8;43;4;124;168;29;190;9991;307;64;92;5
72;25;19;8;44;51;172;9964;316;44;92;5
53;76;3;27;43;27;93;9932;334;38;92;5
71;33;64;132;56;12;105;9972;305;39;92;5
71;33;64;132;56;12;105;9972;305;39;92;5
69;32;13;78;42;11;117;996;323;37;92;5
76;32;58;1675;5;43;163;9999;315;54;92;5
69;32;13;78;42;11;117;996;323;37;92;5
76;32;58;1675;5;43;163;9999;315;54;92;5
68;21;55;146;53;34;159;99805;293;44;92;5
68;21;55;146;53;34;159;99805;293;44;92;5
66;32;24;13;6;425;204;99512;359;51;92;5
62;45;73;72;99;47;202;99582;321;43;92;5
62;44;18;77;96;28;210;99771;356;72;92;5
62;44;18;77;96;28;210;99771;356;72;92;5
76;285;32;146;63;32;201;998;3;45;92;5
76;285;32;146;63;32;201;998;3;45;92;5
66;33;24;1605;45;31;147;99822;308;52;92;5
66;33;24;1605;45;31;147;99822;308;52;92;5
63;24;55;81;4;67;216;99596;324;5;92;5
66;24;38;8;42;56;187;99577;321;46;92;5
68;3;22;62;6;41;190;99858;318;51;92;5
66;34;18;64;82;47;240;9971;342;48;92;5
56;12;26;43;38;18;97;99477;336;46;92;5
66;25;51;8;47;61;189;99604;322;49;92;5
66;25;51;8;47;61;189;99604;322;49;92;5
67;325;82;12;152;49;120;99312;299;38;92;5
69;38;38;131;112;14;94;99792;302;48;92;5
65;25;5;76;47;54;184;99572;317;45;92;5
76;36;49;113;46;87;221;9984;301;43;92;5
76;36;49;113;46;87;221;9984;301;43;92;5
64;28;44;71;48;49;179;99528;315;48;92;5
64;28;44;71;48;49;179;99528;315;48;92;5
64;38;24;72;47;41;151;99604;311;6;92;5
64;38;24;72;47;41;151;99604;311;6;92;5
66;26;22;1815;5;23;139;99904;306;5;92;5
63;2;18;106;45;57;159;99666;309;54;92;5
66;26;22;1815;5;23;139;99904;306;5;92;5
71;21;72;16;167;65;120;99324;297;51;92;5
65;41;22;48;52;49;142;9946;314;62;92;5
65;41;22;48;52;49;142;9946;314;62;92;5
73;25;26;72;48;52;207;99587;312;37;92;5
73;25;26;72;48;52;207;99587;312;37;92;5
73;25;26;72;48;52;207;99587;312;37;92;5
7;34;1;35;44;17;63;9937;301;39;92;5
7;34;1;35;44;17;63;9937;301;39;92;5
69;2;41;11;6;36;104;99317;299;39;92;5
72;4;24;85;55;45;151;99626;32;52;92;5
7;23;42;11;62;35;100;99318;304;4;92;5
72;4;24;85;55;45;151;99626;32;52;92;5
68;27;22;178;34;16;116;9989;307;53;92;5
68;27;22;178;34;16;116;9989;307;53;92;5
64;29;18;15;4;21;116;99736;314;5;92;5
64;29;18;15;4;21;116;99736;314;5;92;5
64;29;18;15;4;21;116;99736;314;5;92;5
76;36;48;135;38;44;116;9982;304;48;92;5
76;35;47;133;37;42;116;99822;304;5;92;5
6;33;26;51;51;16;119;99416;315;41;92;5
6;33;26;51;51;16;119;99416;315;41;92;5
74;38;34;83;52;44;168;99627;311;52;92;5
74;38;34;83;52;44;168;99627;311;52;92;5
62;25;44;158;57;39;167;99804;314;51;92;5
62;25;44;158;57;39;167;99804;314;51;92;5
64;23;35;103;42;54;140;9967;323;47;92;5
64;23;35;103;42;54;140;9967;323;47;92;5
68;22;36;12;52;38;127;9933;304;54;92;5
65;31;14;75;44;34;133;9955;322;5;95;5
74;24;29;101;5;21;105;9962;313;35;95;5
68;3;23;46;61;505;2385;9958;332;6;95;5
74;24;29;101;5;21;105;9962;313;35;95;5
67;24;35;131;5;64;205;997;315;5;95;5
7;29;54;107;46;59;234;9966;305;61;95;5
71;21;27;86;56;26;111;9956;295;52;95;5
71;21;27;86;56;26;111;9956;295;52;95;5
59;25;19;124;47;50;162;9973;335;38;95;5
7;24;51;11;29;55;227;9965;303;61;95;5
58;25;24;133;44;41;137;9972;334;42;95;5
59;21;24;121;44;53;165;9969;325;39;95;5
61;28;25;1775;44;48;161;9993;334;48;95;5
6;29;2;126;45;45;187;9972;333;42;95;5
64;24;28;115;5;34;163;9969;331;45;95;5
64;24;29;114;51;32;166;9968;331;45;95;5
78;28;22;14;56;24;130;9944;328;48;95;5
63;34;28;147;47;49;198;9977;323;46;95;5
75;31;51;148;39;62;204;9982;306;6;95;5
75;31;51;148;39;62;204;9982;306;6;95;5
61;25;24;121;46;51;172;998;335;45;95;5
58;25;28;111;56;45;175;99755;342;43;95;5
76;345;26;19;43;15;134;9936;308;38;95;5
76;345;26;19;43;15;134;9936;308;38;95;5
75;32;26;18;42;13;133;9938;307;38;95;5
62;25;47;116;48;62;210;9968;319;5;95;5
67;26;26;4;79;355;216;9956;331;68;95;5
67;26;26;41;73;36;202;9956;33;67;95;5
57;1;27;13;47;21;100;9928;327;46;95;5
92;28;46;32;58;39;133;996;314;58;95;5
92;28;46;32;58;39;133;996;314;58;95;5
89;34;32;13;41;12;188;9953;317;49;95;5
67;25;23;72;38;61;220;9952;314;35;95;5
61;45;27;8;39;13;82;9927;323;32;95;5
97;14;59;15;49;23;142;9958;298;62;95;5
84;19;43;21;52;20;104;994;285;46;95;5
83;21;41;22;5;24;108;994;285;45;95;5
62;33;29;13;42;26;138;9956;377;64;95;5
63;23;49;71;5;67;210;9951;323;34;95;5
67;41;1;28;48;39;137;9942;324;35;95;5
94;16;23;16;42;14;67;9942;307;32;95;5
66;28;3;78;49;57;202;9958;324;39;95;5
68;35;44;65;56;31;161;9952;314;44;95;5
63;25;44;116;41;48;195;9968;318;52;95;5
95;21;47;13;39;21;123;9959;29;64;95;5
68;33;44;7;5;29;155;9955;314;42;95;5
68;28;44;115;4;58;223;9969;322;56;95;5
66;23;27;56;43;43;164;9953;327;76;95;5
82;17;32;15;5;17;101;994;314;58;95;5
72;24;19;77;45;53;176;9958;317;38;95;5
67;24;33;123;46;31;145;9983;336;4;95;5
67;24;33;123;46;31;145;9983;336;4;95;5
91;33;38;17;62;505;344;9958;31;7;95;5
63;3;24;66;4;38;141;995;322;47;95;5
65;39;81;12;217;14;74;9936;308;53;95;5
68;25;18;14;56;13;137;9935;311;42;95;5
68;25;18;14;56;13;137;9935;311;42;95;5
72;29;2;77;46;51;174;99582;316;52;95;5
74;33;26;156;49;67;210;99907;306;68;95;5
74;33;26;156;49;67;210;99907;306;68;95;5
74;33;26;156;49;67;210;99907;306;68;95;5
74;33;26;156;49;67;210;99907;306;68;95;5
74;33;26;156;49;67;210;99907;306;68;95;5
79;46;4;101;168;19;184;99782;306;62;95;5
66;23;18;85;44;59;188;99558;316;49;95;5
63;41;16;9;32;25;98;99274;316;42;95;5
68;26;43;1175;45;53;198;9969;326;55;95;5
82;26;33;26;53;11;71;99402;289;49;95;5
83;25;33;25;53;12;72;99404;289;48;95;5
68;34;1;14;49;29;118;9936;321;41;95;5
76;25;34;13;56;34;176;99434;31;51;95;5
6;2;24;53;75;49;201;99466;321;43;95;5
7;34;39;69;66;43;162;99561;311;53;95;5
77;43;37;10;169;22;210;99776;302;64;95;5
61;37;2;76;31;49;170;99558;322;48;95;5
67;25;31;135;61;305;218;99388;316;53;95;5
76;17;36;45;42;26;102;99427;309;47;95;5
61;17;42;151;33;28;124;99684;287;47;95;5
61;17;42;151;33;28;124;99684;287;47;95;5
59;19;21;17;45;57;135;99341;332;44;95;5
61;33;32;78;52;52;183;99657;339;65;95;5
61;33;32;78;52;52;183;99657;339;65;95;5
64;37;2;56;117;61;183;99459;324;43;95;5
66;3;45;8;38;54;200;9956;318;48;95;5
64;27;45;83;5;52;196;9955;318;48;95;5
64;34;44;82;43;54;201;99551;318;48;95;5
66;27;52;81;44;53;202;99548;318;48;95;5
64;27;45;83;5;52;196;9955;318;48;95;5
65;26;5;8;51;46;197;99536;318;47;95;5
67;26;49;81;52;48;197;99558;319;48;95;5
64;25;57;1;62;21;122;99238;3;4;95;5
64;25;57;1;62;21;122;99238;3;4;95;5
64;29;57;1;6;15;120;9924;306;41;95;5
64;29;57;1;6;15;120;9924;306;41;95;5
8;25;35;11;54;13;136;99366;308;55;95;5
61;3;47;14;49;50;187;9927;319;45;95;5
61;3;47;14;49;50;187;9927;319;45;95;5
7;44;24;121;56;68;210;99718;305;5;95;5
7;44;24;121;56;68;210;99718;305;5;95;5
7;44;24;121;56;68;210;99718;305;5;95;5
7;44;24;121;56;68;210;99718;305;5;95;5
72;34;23;89;105;22;155;99692;301;58;95;5
64;26;35;77;56;45;191;99527;316;5;95;5
64;24;26;82;54;47;182;99538;312;5;95;5
64;24;26;82;54;47;182;99538;312;5;95;5
64;24;26;82;54;47;182;99538;312;5;95;5
71;31;25;112;48;32;136;99663;314;4;95;5
71;31;25;112;48;32;136;99663;314;4;95;5
64;35;21;21;51;46;171;9932;316;5;95;5
64;26;21;82;5;51;182;99542;323;48;95;5
64;26;21;82;5;51;182;99542;323;48;95;5
63;3;19;77;49;47;184;99514;322;48;95;5
67;23;17;13;61;14;100;9925;307;55;95;5
71;33;18;63;94;27;166;99474;29;49;95;5
66;38;29;24;136;15;93;99336;318;6;95;5
71;12;32;96;54;64;162;9962;34;41;94;5
6;21;24;121;5;55;164;997;334;39;94;5
71;12;32;96;54;64;162;9962;34;41;94;5
59;23;3;129;54;57;170;9972;328;39;94;5
58;26;24;92;44;55;152;9961;331;38;94;5
58;26;24;92;44;55;152;9961;331;38;94;5
57;28;24;175;44;60;167;9989;331;44;94;5
83;39;7;106;45;33;169;9976;309;57;94;5
59;26;27;182;48;52;168;9993;335;44;94;5
69;49;24;12;49;13;125;9932;317;51;94;5
68;29;5;133;53;48;194;9974;309;45;94;5
68;29;5;133;53;48;194;9974;309;45;94;5
84;35;71;122;46;22;160;9982;298;65;94;5
57;18;22;42;42;25;111;994;335;39;94;5
69;41;33;101;43;28;152;9968;32;52;94;5
69;41;33;101;43;28;152;9968;32;52;94;5
71;28;26;19;49;12;86;9934;315;38;94;5
71;28;26;19;49;12;86;9934;315;38;94;5
64;32;5;107;47;57;206;9968;308;6;94;5
64;27;32;45;24;61;174;9948;312;48;94;5
74;31;48;142;42;62;204;9983;306;59;94;5
7;21;34;8;57;19;101;9954;299;59;94;5
6;33;27;8;185;12;188;9924;312;62;94;5
59;26;25;125;34;38;152;9977;333;43;94;5
61;27;3;167;39;49;172;99985;34;45;94;5
68;18;21;54;53;34;104;99445;33;43;94;5
82;38;49;136;42;58;166;99855;31;54;94;5
82;38;49;136;42;58;166;99855;31;54;94;5
82;4;48;137;42;59;169;9986;31;52;94;5
66;3;3;48;17;60;166;9946;318;47;94;5
6;45;65;97;8;11;159;9956;304;48;94;5
59;26;3;1;36;38;114;9928;358;48;94;5
64;28;41;68;45;61;216;9952;309;46;94;5
7;21;28;75;7;45;185;9966;334;55;94;5
72;2;25;45;44;31;109;9949;323;36;94;5
89;33;32;15;47;11;200;9954;319;46;94;5
76;31;29;105;4;21;145;9966;304;35;94;5
7;39;31;53;169;32;162;9965;32;48;94;5
